Source_StreamSize_Encoded/String3;;;N NT;;;Size of content stored in the file when encoded, measurement (measured in powers of 1024) rounded to the three most significant digits (e.g. 10.5 MiB)
Source_StreamSize_Encoded/String4;;;N NT;;;Size of content stored in the file when encoded, measurement (measured in powers of 1024) rounded to the four most significant digits (e.g. 10.50 MiB)
Source_StreamSize_Encoded/String5;;;N NT;;;Size of content stored in the file when encoded, with measurement (measured in powers of 1024) and percentage value (e.g. 10.5 MiB (98%))
Source_StreamSize_Encoded_Proportion;;;N NT;;;Source Encoded Stream size divided by file size
Alignment;;;N YTY;;;How this stream is aligned in the container (e.g. Aligned, Split)
Alignment/String;;;Y NT;;;How this stream is aligned in the container (e.g. Aligned, Split)
Title;;;Y YTY;;;Title of track
Encoded_Application;;;N YTY;;;Name of the software package used to create the file (e.g. Microsoft WaveEdiTY);;Technical
Encoded_Application/String;;;Y NT;;;Name of the software package used to create the file, in the format "CompanyName ProductName (OperatingSystem) Version (Date)";;Technical
Encoded_Application_CompanyName;;;N YTY;;;Name of the company of the encoding application;;Technical
Encoded_Application_Name;;;N YTY;;;Name of the encoding product;;Technical
Encoded_Application_Version;;;N YTY;;;Version of the encoding product;;Technical
Encoded_Application_Url;;;N YTY;;;URL associated with the encoding software;;Technical
Encoded_Library;;;N YTY;;;Software used to create the file;;Technical
Encoded_Library/String;;;Y NT;;;Software used to create the file, in the format "CompanyName ProductName (OperatingSystem) Version (Date)";;Technical
Encoded_Library_CompanyName;;;N YTY;;;Name of the encoding software company;;Technical
Encoded_Library_Name;;;N YTY;;;Name of the encoding software;;Technical
Encoded_Library_Version;;;N YTY;;;Version of the encoding software;;Technical
Encoded_Library_Date;;;N YTY;;;Release date of the encoding software, in UTC;;Technical
Encoded_Library_Settings;;;Y YTY;;;Parameters used by the encoding software;;Technical
Encoded_OperatingSystem;;;N YTY;;;Operating System of the encoding software;;Technical
Language;;;N YTY;;;Language, formatted as 2-letter ISO 639-1 if exists, else 3-letter ISO 639-2, and with optional ISO 3166-1 country separated by a dash if available (e.g. en, en-US, en-CN)
Language/String;;;Y NT;;;Language, as full name (e.g. English)
Language/String1;;;N NT;;;Language, as full name (e.g. English)
Language/String2;;;N NT;;;Language, formatted as 2-letter ISO 639-1, if exists (e.g. en)
Language/String3;;;N NT;;;Language, formatted as 3-letter ISO 639-2, if exists (e.g. eng)
Language/String4;;;N NT;;;Language, formatted as 2-letter ISO 639-1, if exists, with optional ISO 3166-1 country separated by a dash if available (e.g. en-US)
Language_More;;;Y YTY;;;More information about Language (e.g. Director's Comment)
ServiceKind;;;N YTY;;;Type of assisted service (e.g. visually impaired, commentary, voice over)
ServiceKind/String;;;Y NT;;;Type of assisted service (e.g. visually impaired, commentary, voice over)
Disabled;;Yes;N YTY;;;Set if this stream should not be used (Yes, No)
Disabled/String;;;Y NT;;;Set if this stream should not be used (Yes, No)
Default;;Yes;N YTY;;;Flag set if this stream should be used if no language found matches the user preference (Yes, No)
Default/String;;;Y NT;;;Flag set if this stream should be used if no language found matches the user preference (Yes, No)
Forced;;Yes;N YTY;;;Flag set if this stream should be used regardless of user preferences, often used for sparse subtitle dialogue in an otherwise unsubtitled movie (Yes, No)
Forced/String;;;Y NT;;;Flag set if this stream should be used regardless of user preferences, often used for sparse subtitle dialogue in an otherwise unsubtitled movie (Yes, No)
AlternateGroup;;Yes;N YTY;;;Number of a group in order to provide versions of the same track
AlternateGroup/String;;;Y NT;;;Number of a group in order to provide versions of the same track
Encoded_Date;;;Y YTY;;;Time that the encoding of this item was completed, in UTC;;Temporal
Tagged_Date;;;Y YTY;;;Time that the tags were added to this item, in UTC;;Temporal
Encryption;;;Y YTY;;;Whether this stream is encrypted and, if available, how it is encrypted
BufferSize;;;N YTY;;;The minimum size of the buffer needed to decode the sequence
colour_description_present;;;N YTY;;;Presence of color description (Yes, No)
colour_description_present_Source;;;N YTY;;;Presence of colour description (source)
colour_description_present_Original;;;N NTY;;;Presence of colour description (if incoherencies)
colour_description_present_Original_Source;;;N NTY;;;Presence of colour description (source if incoherencies)
colour_range;;;Y YTY;;;Color range for YUV color space
colour_range_Source;;;N YTY;;;Colour range for YUV colour space (source)
colour_range_Original;;;Y NTY;;;Colour range for YUV colour space (if incoherencies)
colour_range_Original_Source;;;N NTY;;;Colour range for YUV colour space (source if incoherencies)
colour_primaries;;;Y YTY;;;Chromaticity coordinates of the source primaries
colour_primaries_Source;;;N YTY;;;Chromaticity coordinates of the source primaries (source)
colour_primaries_Original;;;Y NYTY;;;Chromaticity coordinates of the source primaries (if incoherencies)
colour_primaries_Original_Source;;;N NTY;;;Chromaticity coordinates of the source primaries (source if incoherencies)
transfer_characteristics;;;Y YTY;;;Opto-electronic transfer characteristic of the source picture
transfer_characteristics_Source;;;N YTY;;;Opto-electronic transfer characteristic of the source picture (source)
transfer_characteristics_Original;;;Y NTY;;;Opto-electronic transfer characteristic of the source picture (if incoherencies)
transfer_characteristics_Original_Source;;;N NTY;;;Opto-electronic transfer characteristic of the source picture (source if incoherencies)
matrix_coefficients;;;Y YTY;;;Matrix coefficients used in deriving luma and chroma signals from the green, blue, and red primaries
matrix_coefficients_Source;;;N YTY;;;Matrix coefficients used in deriving luma and chroma signals from the green, blue, and red primaries (source)
matrix_coefficients_Original;;;Y NTY;;;Matrix coefficients used in deriving luma and chroma signals from the green, blue, and red primaries (if incoherencies)
matrix_coefficients_Original_Source;;;N NTY;;;Matrix coefficients used in deriving luma and chroma signals from the green, blue, and red primaries (source if incoherencies)
MasteringDisplay_ColorPrimaries;;;Y YTY;;;Chromaticity coordinates of the source primaries of the mastering display
MasteringDisplay_ColorPrimaries_Source;;;N YTY;;;Chromaticity coordinates of the source primaries of the mastering display (source)
MasteringDisplay_ColorPrimaries_Original;;;Y NTY;;;Chromaticity coordinates of the source primaries of the mastering display (if incoherencies)
MasteringDisplay_ColorPrimaries_Original_Source;;;N NTY;;;Chromaticity coordinates of the source primaries of the mastering display (source if incoherencies)
MasteringDisplay_Luminance;;;Y YTY;;;Luminance of the mastering display
MasteringDisplay_Luminance_Source;;;N YTY;;;Luminance of the mastering display (source)
MasteringDisplay_Luminance_Original;;;Y NTY;;;Luminance of the mastering display (if incoherencies)
MasteringDisplay_Luminance_Original_Source;;;N NTY;;;Luminance of the mastering display (source if incoherencies)
MaxCLL;;;Y YTY;;;Maximum content light level
MaxCLL_Source;;;N YTY;;;Maximum content light level (source)
MaxCLL_Original;;;Y NTY;;;Maximum content light level (if incoherencies)
MaxCLL_Original_Source;;;N NTY;;;Maximum content light level (source if incoherencies)
MaxFALL;;;Y YTY;;;Maximum frame average light level
MaxFALL_Source;;;N YTY;;;Maximum frame average light level (source)
MaxFALL_Original;;;Y NTY;;;Maximum frame average light level (if incoherencies)
MaxFALL_Original_Source;;;N NTY;;;Maximum frame average light level (source if incoherencies)
